country,university,course,degree_level,website,ielts_min,sat_required,sat_min,country_flag,university_logo
Switzerland,Zurich University of the Arts,Fine Arts; Music; Design,Bachelor's / Master's,https://www.zhdk.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=zhdk.ch
Switzerland,Bern University of Applied Sciences,Engineering; Health; IT,Bachelor's / Master's,https://www.bfh.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=bfh.ch
Switzerland,University of Lucerne,Law; Humanities; Social Sciences,Bachelor's / Master's / PhD,https://www.unilu.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unilu.ch
Switzerland,University of Teacher Education Zurich,Education; Pedagogy,Bachelor's / Master's,https://www.phzh.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=phzh.ch
Switzerland,University of Teacher Education Lucerne,Education; Pedagogy,Bachelor's / Master's,https://www.phlu.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=phlu.ch
Switzerland,University of Teacher Education Bern,Education; Pedagogy,Bachelor's / Master's,https://www.phbern.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=phbern.ch
Switzerland,University of Teacher Education St. Gallen,Education; Pedagogy,Bachelor's / Master's,https://www.phsg.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=phsg.ch
Switzerland,Lucerne School of Business,Business; Management; Finance,Bachelor's / Master's,https://www.hslu.ch/en/lucerne-school-of-business,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=hslu.ch
Switzerland,Geneva School of Business Administration (HEG),Business; Finance; Management,Bachelor's / Master's,https://www.hesge.ch/heg,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=hesge.ch
Switzerland,University of Applied Sciences and Arts of Southern Switzerland (SUPSI),Engineering; IT; Architecture,Bachelor's / Master's,https://www.supsi.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=supsi.ch
Switzerland,University of Applied Sciences and Arts Northwestern Switzerland (FHNW),Engineering; Arts; Education,Bachelor's / Master's,https://www.fhnw.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=fhnw.ch
Switzerland,Swiss Hotel Management School (SHMS),Hospitality; Tourism,Bachelor's / Master's,https://www.shms.com,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=shms.com
Switzerland,Les Roches Global Hospitality Education,Hospitality; Business,Bachelor's / Master's,https://www.lesroches.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=lesroches.edu
Switzerland,Glion Institute of Higher Education,Hospitality; Luxury Management,Bachelor's / Master's,https://www.glion.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=glion.edu
Switzerland,César Ritz Colleges Switzerland,Hospitality; Culinary Arts,Bachelor's / Master's,https://www.cesarritzcolleges.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=cesarritzcolleges.edu
Switzerland,Business & Hotel Management School (BHMS),Hospitality; Business,Bachelor's / Master's,https://www.bhms.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=bhms.ch
Switzerland,Swiss Business School,Business; MBA,Bachelor's / Master's,https://www.sbs.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=sbs.edu
Switzerland,Franklin University Switzerland,Liberal Arts; Business,Bachelor's / Master's,https://www.fus.edu,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=fus.edu
Denmark,University of Copenhagen,Medicine; Law; Economics; Science,Bachelor's / Master's / PhD,https://www.ku.dk,6.5,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ku.dk
Denmark,Aarhus University,Science; Humanities; Business,Bachelor's / Master's / PhD,https://www.au.dk,6.5,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=au.dk
Denmark,Technical University of Denmark (DTU),Engineering; Technology; Robotics,Bachelor's / Master's / PhD,https://www.dtu.dk,6.5,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=dtu.dk
Denmark,Copenhagen Business School (CBS),Business; Finance; Economics,Bachelor's / Master's,https://www.cbs.dk,6.5,1,1200,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=cbs.dk
Denmark,Aalborg University,Engineering; IT; Health,Bachelor's / Master's / PhD,https://www.aau.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=aau.dk
Denmark,University of Southern Denmark,Engineering; Health; Social Sciences,Bachelor's / Master's / PhD,https://www.sdu.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=sdu.dk
Denmark,Roskilde University,Social Sciences; Environmental Studies,Bachelor's / Master's / PhD,https://www.ruc.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ruc.dk
Denmark,IT University of Copenhagen,IT; Computer Science; Game Design,Bachelor's / Master's,https://www.itu.dk,6.5,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=itu.dk
Denmark,VIA University College,Health; Engineering; Education,Bachelor's / Master's,https://www.via.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=via.dk
Denmark,Copenhagen School of Design and Technology (KEA),Design; Business; Technology,Bachelor's,https://www.kea.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=kea.dk
Denmark,University College Absalon,Education; Health; Business,Bachelor's,https://www.phabsalon.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=phabsalon.dk
Denmark,University College Lillebaelt,Education; Health,Bachelor's,https://www.ucl.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ucl.dk
Denmark,University College Zealand,Education; Social Work,Bachelor's,https://www.zis.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=zis.dk
Denmark,University College Capital,Education; Health,Bachelor's,https://www.ucc.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ucc.dk
Denmark,Copenhagen Hospitality College,Hospitality; Tourism,Bachelor's,https://www.khs.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=khs.dk
Denmark,Danish School of Media and Journalism,Journalism; Media,Bachelor's / Master's,https://www.dmjx.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=dmjx.dk
Denmark,Design School Kolding,Design; Architecture,Bachelor's / Master's,https://www.designskolenkolding.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=designskolenkolding.dk
Denmark,Royal Danish Academy of Fine Arts,Fine Arts; Architecture,Bachelor's / Master's,https://www.kunstakademiet.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=kunstakademiet.dk
Denmark,The Danish National School of Performing Arts,Performing Arts; Theatre,Bachelor's / Master's,https://www.dnsp.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=dnsp.dk
Denmark,The Royal Danish Academy of Music,Music; Performance,Bachelor's / Master's,https://www.dkdm.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=dkdm.dk
Denmark,The Danish Academy of Architecture,Architecture,Bachelor's / Master's,https://www.karch.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=karch.dk
Denmark,Copenhagen School of Entrepreneurship,Business; Entrepreneurship,Bachelor's / Master's,https://www.cse.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=cse.dk
Denmark,VIA Design and Business,Design; Business,Bachelor's / Master's,https://www.via.dk/design-business,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=via.dk
Denmark,University College Nordjylland,Health; Education,Bachelor's,https://www.ucn.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ucn.dk
Denmark,University College Copenhagen,Education; Health,Bachelor's,https://www.phmetropol.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=phmetropol.dk
Denmark,Danish School of Media,Media; Communication,Bachelor's / Master's,https://www.dmj.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=dmj.dk
Denmark,The Danish School of Design,Design; Visual Arts,Bachelor's / Master's,https://www.designschool.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=designschool.dk
Denmark,Danish Institute for Study Abroad,Liberal Arts; Humanities,Bachelor's,https://www.disa.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=disa.dk
Denmark,Copenhagen International School,International Studies; IB Programs,Bachelor's,https://www.cis.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=cis.dk
Denmark,Copenhagen School of Design,Design; Fashion,Bachelor's / Master's,https://www.cphdes.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=cphdes.dk
Denmark,Business Academy Aarhus,Business; IT; Marketing,Bachelor's / Master's,https://www.baaarhus.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=baaarhus.dk
Denmark,Business Academy Syd,Business; Engineering,Bachelor's / Master's,https://www.basyd.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=basyd.dk
Denmark,University College Capital,Education; Health,Bachelor's / Master's,https://www.ucc.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ucc.dk
Denmark,University College Sjælland,Education; Health,Bachelor's / Master's,https://www.ucsj.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ucsj.dk
Denmark,Zealand Institute of Business and Technology,IT; Business,Bachelor's / Master's,https://www.zibat.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=zibat.dk
Denmark,Copenhagen Business Academy,Business; Marketing,Bachelor's / Master's,https://www.cba.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=cba.dk
Denmark,Copenhagen Hospitality College,Hospitality; Tourism,Bachelor's / Master's,https://www.khs.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=khs.dk
Denmark,Danish School of Education,Education; Pedagogy,Bachelor's / Master's,https://www.phmetropol.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=phmetropol.dk
Denmark,VIA University College Business,Business; Marketing,Bachelor's / Master's,https://www.via.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=via.dk
Denmark,Copenhagen School of Entrepreneurship,Business; Entrepreneurship,Bachelor's / Master's,https://www.cse.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=cse.dk
Denmark,Danish Institute for Study Abroad,Liberal Arts; Humanities,Bachelor's,https://www.disa.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=disa.dk
Denmark,University College Nordjylland,Health; Education,Bachelor's,https://www.ucn.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ucn.dk
Denmark,Danish School of Journalism,Journalism; Media,Bachelor's / Master's,https://www.dmjx.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=dmjx.dk
Denmark,University College Lillebælt,Health; Education,Bachelor's,https://www.ucl.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=ucl.dk
Denmark,University College Copenhagen,Education; Health,Bachelor's,https://www.phmetropol.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=phmetropol.dk
Denmark,Zealand Institute of Business,IT; Business,Bachelor's / Master's,https://www.zibat.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=zibat.dk
Denmark,Business Academy Syd,Business; Engineering,Bachelor's / Master's,https://www.basyd.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=basyd.dk
Denmark,Business Academy Aarhus,Business; IT; Marketing,Bachelor's / Master's,https://www.baaarhus.dk,6,0,0,https://flagcdn.com/w80/dk.png,https://www.google.com/s2/favicons?sz=128&domain=baaarhus.dk
